PARTYEAR,Month_Ending,FY_Start_Date,FY_End_Date,TRETSPEF,TRETSPEF_DESCRIPTION,FCE,FCEs_With_Procedure,Ordinary_Admission_Episodes,FCE_DAY_CASES,FCE_DAY_WITH_PROCEDURE,FAE,EMERGENCY,Total_Appointments,Attended_Appointments,DNA_Appointments,First_Attendance,Follow_Up_Attendance,Latest_Month_Flag
202099,30SEP20,01APR20,31MAR21,344,Complex Specialised Rehabilitation Service,279,274,66,213,209,252,1,1335,1078,241,169,909,1
202099,30SEP20,01APR20,31MAR21,345,Specialist Rehabilitation Service,16,16,16,0,0,2,0,166,146,5,22,124,1
202099,30SEP20,01APR20,31MAR21,346,Local Specialist Rehabilitation Service,17,6,17,0,0,4,0,111,94,16,8,86,1
202099,30SEP20,01APR20,31MAR21,350,Infectious Diseases Service,3225,1251,2839,386,340,1210,778,56294,46596,3984,16023,30573,1
202099,30SEP20,01APR20,31MAR21,352,Tropical Medicine Service,49,24,47,2,2,20,18,372,344,23,140,204,1
202099,30SEP20,01APR20,31MAR21,360,Genitourinary Medicine Service,137,84,80,57,56,80,12,9655,7439,996,1352,6087,1
202099,30SEP20,01APR20,31MAR21,361,Renal Medicine Service,13522,8424,10299,3223,2949,7405,3177,126937,98225,7272,8346,89420,1
202099,30SEP20,01APR20,31MAR21,370,Medical Oncology Service,30077,26581,6833,23244,22070,29178,3072,197517,166839,3553,13700,153138,1
202099,30SEP20,01APR20,31MAR21,371,Nuclear Medicine Service,39,39,20,19,19,39,0,3288,2728,81,1264,1464,1
202099,30SEP20,01APR20,31MAR21,400,Neurology Service,12630,10661,4728,7902,7511,10809,1793,185184,134714,12878,39071,94923,1
202099,30SEP20,01APR20,31MAR21,401,Clinical Neurophysiology Service,156,154,41,115,115,154,1,20658,16590,1645,15289,1301,1
202099,30SEP20,01APR20,31MAR21,410,Rheumatology Service,12046,10951,1485,10561,10107,11427,316,260833,186950,14920,29925,157018,1
202099,30SEP20,01APR20,31MAR21,420,Paediatric Service,57298,9748,53705,3593,2745,53745,43719,196069,144578,15309,59477,84964,1
202099,30SEP20,01APR20,31MAR21,421,Paediatric Neurology Service,997,791,375,622,532,924,139,10647,7696,757,1896,5800,1
202099,30SEP20,01APR20,31MAR21,422,Neonatal Critical Care Service,13825,5156,13816,9,8,10815,641,7521,5946,441,1988,3958,1
202099,30SEP20,01APR20,31MAR21,424,Well Baby Service,34649,1374,34646,3,3,34309,271,9797,7410,499,2015,5395,1
202099,30SEP20,01APR20,31MAR21,430,Elderly Medicine Service,71593,21941,70366,1227,831,25026,22450,39072,28769,1870,12516,16253,1
202099,30SEP20,01APR20,31MAR21,450,Dental Medicine Service,226,217,10,216,209,225,2,8662,6103,828,1758,4093,1
202099,30SEP20,01APR20,31MAR21,460,Medical Ophthalmology Service,579,574,1,578,573,579,0,9630,6612,840,1001,5611,1
202099,30SEP20,01APR20,31MAR21,499,"Non-UK Provider; specialty function not known, tre",47,0,47,0,0,47,47,,,,,,
202099,30SEP20,01APR20,31MAR21,501,Obstetrics Service,78035,45410,77206,829,764,75240,1507,362380,298183,18684,79272,218910,1
202099,30SEP20,01APR20,31MAR21,502,Gynaecology Service,35976,23813,22552,13424,12085,34518,14605,355139,264349,21121,121846,142503,1
202099,30SEP20,01APR20,31MAR21,503,Gynaecological Oncology Service,1586,1397,1164,422,396,1471,114,26248,20118,1352,7914,12204,1
202099,30SEP20,01APR20,31MAR21,560,Midwifery Service,18349,8144,18348,1,1,17992,457,298113,243344,15369,53753,189591,1
202099,30SEP20,01APR20,31MAR21,650,Physiotherapy Service,43,36,10,33,33,41,4,330223,270994,26558,84590,184791,1
202099,30SEP20,01APR20,31MAR21,651,Occupational Therapy Service,,,,,,,,44055,36614,3380,12533,23903,1
202099,30SEP20,01APR20,31MAR21,652,Speech and Language Therapy Service,,,,,,,,18960,16582,655,3292,13280,1
202099,30SEP20,01APR20,31MAR21,653,Podiatry Service,142,137,4,138,135,141,2,59554,48982,3074,7257,39130,1
202099,30SEP20,01APR20,31MAR21,654,Dietetics Service,3,1,2,1,0,3,0,64462,53973,4460,14760,38901,1
202099,30SEP20,01APR20,31MAR21,655,Orthoptics Service,3,2,2,1,1,3,1,48382,31652,5822,6744,24908,1
202099,30SEP20,01APR20,31MAR21,656,Clinical Psychology Service,3,1,2,1,1,1,0,18558,15601,1355,2515,13086,1
202099,30SEP20,01APR20,31MAR21,657,Prosthetics Service,,,,,,,,1130,977,31,135,842,1
202099,30SEP20,01APR20,31MAR21,658,Orthotics Service,,,,,,,,23114,18612,1746,6496,12116,1
202099,30SEP20,01APR20,31MAR21,660,Art Therapy Service,,,,,,,,23,23,0,0,23,1
202099,30SEP20,01APR20,31MAR21,661,Music Therapy Service,,,,,,,,10,8,2,0,8,1
202099,30SEP20,01APR20,31MAR21,662,Optometry Service,3,2,0,3,2,3,0,7929,5653,737,1664,3989,1
202099,30SEP20,01APR20,31MAR21,663,Podiatric Surgery Service,89,83,4,85,79,89,1,2525,1651,204,603,1048,1
202099,30SEP20,01APR20,31MAR21,700,Learning Disability Service,140,0,129,11,0,121,26,13833,12121,758,2908,9213,1
202099,30SEP20,01APR20,31MAR21,710,Adult Mental Health Service,5575,18,5572,3,0,3861,3001,124044,95839,14930,12312,83527,1
202099,30SEP20,01APR20,31MAR21,711,Child and Adolescent Psychiatry Service,157,9,149,8,4,122,60,35479,30021,2970,4567,25454,1
202099,30SEP20,01APR20,31MAR21,712,Forensic Psychiatry Service,150,0,150,0,0,70,12,1638,1454,88,237,1217,1
202099,30SEP20,01APR20,31MAR21,713,Medical Psychotherapy Service,19,16,0,19,16,19,0,4544,3476,306,370,3106,1
202099,30SEP20,01APR20,31MAR21,715,Old Age Psychiatry Service,1130,17,1130,0,0,812,530,25441,20282,910,3712,16570,1
202099,30SEP20,01APR20,31MAR21,720,Eating Disorders Service,5,0,5,0,0,5,1,989,825,45,75,750,1
202099,30SEP20,01APR20,31MAR21,721,Addiction Service,43,33,43,0,0,35,0,289,78,49,25,53,1
202099,30SEP20,01APR20,31MAR21,722,Liaison Psychiatry Service,3,1,3,0,0,3,3,1120,970,76,354,616,1
202099,30SEP20,01APR20,31MAR21,723,Psychiatric Intensive Care Service,40,0,40,0,0,19,3,,,,,,
202099,30SEP20,01APR20,31MAR21,724,Perinatal Mental Health Service,12,0,12,0,0,9,2,413,297,55,33,264,1
202099,30SEP20,01APR20,31MAR21,725,Mental Health Recovery and Rehabilitation Service,6,0,6,0,0,3,1,379,229,48,44,185,1
202099,30SEP20,01APR20,31MAR21,727,Dementia Assessment Service,,,,,,,,235,222,10,22,200,1
202099,30SEP20,01APR20,31MAR21,800,Clinical Oncology Service,31240,27817,5542,25698,24412,30021,2153,259871,227118,4144,30203,196905,1
202099,30SEP20,01APR20,31MAR21,811,Interventional Radiology Service,5269,4964,1628,3641,3497,4327,57,6557,6107,238,3686,2421,1
202099,30SEP20,01APR20,31MAR21,812,Diagnostic Imaging Service,805,724,99,706,652,744,4,362922,343943,5178,219228,124714,1
202099,30SEP20,01APR20,31MAR21,822,Chemical Pathology Service,264,227,53,211,210,244,26,8786,5900,714,1304,4596,1
202099,30SEP20,01APR20,31MAR21,834,Medical Virology Service,,,,,,,,19418,17058,640,14114,2944,1
202099,30SEP20,01APR20,31MAR21,840,Audiology Service,1,1,1,0,0,1,1,115056,103631,5150,40638,62993,1
202099,30SEP20,01APR20,31MAR21,920,Diabetic Education Service,,,,,,,,216,206,5,100,106,1
202099,31AUG20,01APR20,31MAR21,&,Not Known,449,10,445,4,4,400,311,7981,6409,520,2325,4041,1
202099,31AUG20,01APR20,31MAR21,100,General Surgery Service,95141,61375,67852,27289,24887,83536,49266,173035,138456,8062,50293,88160,1
202099,31AUG20,01APR20,31MAR21,101,Urology Service,42605,33438,23714,18891,17399,38189,11099,247396,182154,12605,50071,132080,1
202099,31AUG20,01APR20,31MAR21,102,Transplant Surgery Service,970,707,792,178,171,747,343,7283,5725,387,472,5253,1
202099,31AUG20,01APR20,31MAR21,103,Breast Surgery Service,3846,3653,1596,2250,2173,3774,94,123932,99721,5535,46886,52823,1
202099,31AUG20,01APR20,31MAR21,104,Colorectal Surgery Service,18477,15076,7890,10587,10146,16369,3546,74815,57250,3660,25215,32035,1
202099,31AUG20,01APR20,31MAR21,105,Hepatobiliary and Pancreatic Surgery Service,2399,1669,2132,267,241,1664,640,6896,5155,303,1235,3920,1
202099,31AUG20,01APR20,31MAR21,106,Upper Gastrointestinal Surgery Service,6759,5260,3554,3205,3043,5745,1625,15935,12106,1226,4886,7220,1
202099,31AUG20,01APR20,31MAR21,107,Vascular Surgery Service,6010,4702,4629,1381,1234,4860,1901,41938,30020,2429,11756,18264,1
202099,31AUG20,01APR20,31MAR21,108,Spinal Surgery Service,2512,2069,1834,678,644,2194,545,21824,16730,1117,5081,11649,1
202099,31AUG20,01APR20,31MAR21,110,Trauma and Orthopaedic Service,56482,45660,42107,14375,13584,50068,23273,507272,398320,32530,148996,249239,1
202099,31AUG20,01APR20,31MAR21,120,Ear Nose and Throat Service,13177,10239,7939,5238,4925,12578,4707,201058,141021,13595,55932,85089,1
202099,31AUG20,01APR20,31MAR21,130,Ophthalmology Service,37833,35900,2391,35442,34214,37700,1138,582927,424155,36559,100377,322650,1
202099,31AUG20,01APR20,31MAR21,140,Oral Surgery Service,6372,5833,1386,4986,4734,6227,818,59322,43098,4938,17054,25018,1
202099,31AUG20,01APR20,31MAR21,141,Restorative Dentistry Service,331,318,13,318,311,328,7,14200,10442,758,2020,7883,1
202099,31AUG20,01APR20,31MAR21,142,Paediatric Dentistry Service,939,844,75,864,774,937,5,6819,4961,468,1640,3067,1
202099,31AUG20,01APR20,31MAR21,143,Orthodontic Service,24,21,3,21,19,23,2,50052,33797,2879,1428,31997,1
202099,31AUG20,01APR20,31MAR21,144,Maxillofacial Surgery Service,5460,4612,2387,3073,2844,5288,1540,44768,32191,3420,10899,21290,1
202099,31AUG20,01APR20,31MAR21,145,Oral and Maxillofacial Surgery Service,,,,,,,,112,111,1,8,103,1
202099,31AUG20,01APR20,31MAR21,150,Neurosurgical Service,6090,4997,5496,594,549,4768,1840,30002,22586,1705,7184,15396,1
202099,31AUG20,01APR20,31MAR21,160,Plastic Surgery Service,13465,11695,5332,8133,7533,13098,3689,83785,61855,5085,18712,42838,1
202099,31AUG20,01APR20,31MAR21,161,Burns Care Service,445,289,433,12,12,403,344,5583,4597,306,1186,3411,1
202099,31AUG20,01APR20,31MAR21,170,Cardiothoracic Surgery Service,787,641,778,9,8,549,98,3756,2978,156,954,2024,1
202099,31AUG20,01APR20,31MAR21,171,Paediatric Surgery Service,3548,2673,2417,1131,1032,3118,1178,14850,10427,898,4388,6039,1
202099,31AUG20,01APR20,31MAR21,172,Cardiac Surgery Service,2322,1940,2309,13,11,1677,269,6071,4981,229,1280,3701,1
202099,31AUG20,01APR20,31MAR21,173,Thoracic Surgery Service,1768,1532,1696,72,61,1548,250,5440,4488,208,1248,3240,1
202099,31AUG20,01APR20,31MAR21,174,Cardiothoracic Transplantation Service,209,178,176,33,33,183,57,1492,1107,36,36,1071,1
202099,31AUG20,01APR20,31MAR21,180,Emergency Medicine Service,52215,13022,52142,73,42,51577,51471,15840,14397,745,11973,2410,1
202099,31AUG20,01APR20,31MAR21,190,Anaesthetic Service,664,496,429,235,230,459,185,62214,52291,2254,23543,28748,1
202099,31AUG20,01APR20,31MAR21,191,Pain Management Service,5429,5169,180,5249,5011,5396,45,59439,45933,4616,11051,34856,1
202099,31AUG20,01APR20,31MAR21,192,Intensive Care Medicine Service,3304,2018,3302,2,1,1058,960,1741,1462,77,852,610,1
202099,31AUG20,01APR20,31MAR21,199,"Non-UK Provider; specialty function not known, tre",528,0,528,0,0,158,90,36,0,14,0,0,1
202099,31AUG20,01APR20,31MAR21,211,Paediatric Urology Service,1077,920,432,645,582,1050,101,8113,5540,593,1470,4070,1
202099,31AUG20,01APR20,31MAR21,212,Paediatric Transplantation Surgery Service,30,17,25,5,5,25,8,17,15,0,1,14,1
202099,31AUG20,01APR20,31MAR21,213,Paediatric Gastrointestinal Surgery Service,1,1,0,1,1,1,0,1,1,0,0,1,1
202099,31AUG20,01APR20,31MAR21,214,Paediatric Trauma and Orthopaedic Service,1753,1485,1316,437,400,1639,765,30539,22076,2385,8558,13518,1
202099,31AUG20,01APR20,31MAR21,215,Paediatric Ear Nose and Throat Service,1377,1201,696,681,632,1334,201,14781,9698,1074,3367,6331,1
202099,31AUG20,01APR20,31MAR21,216,Paediatric Ophthalmology Service,351,320,76,275,258,343,18,35047,21019,4084,4842,16177,1
202099,31AUG20,01APR20,31MAR21,217,Paediatric Oral and Maxillofacial Surgery Service,158,134,103,55,51,153,76,1496,1020,111,384,636,1
202099,31AUG20,01APR20,31MAR21,218,Paediatric Neurosurgery Service,638,524,478,160,141,527,146,2263,1789,125,387,1402,1
202099,31AUG20,01APR20,31MAR21,219,Paediatric Plastic Surgery Service,1211,1038,714,497,446,1193,527,7036,5285,468,1763,3522,1
202099,31AUG20,01APR20,31MAR21,220,Paediatric Burns Care Service,276,247,227,49,47,264,185,2570,2234,102,498,1736,1
202099,31AUG20,01APR20,31MAR21,221,Paediatric Cardiac Surgery Service,343,300,335,8,3,216,7,154,129,6,43,86,1
202099,31AUG20,01APR20,31MAR21,222,Paediatric Thoracic Surgery Service,,,,,,,,19,15,3,3,12,1
202099,31AUG20,01APR20,31MAR21,223,Paediatric Epilepsy Service,38,29,22,16,12,37,6,4176,3114,286,557,2556,1
202099,31AUG20,01APR20,31MAR21,241,Paediatric Pain Management Service,,,,,,,,336,241,31,50,191,1
202099,31AUG20,01APR20,31MAR21,242,Paediatric Intensive Care Service,613,448,610,3,3,210,164,192,161,28,14,147,1
202099,31AUG20,01APR20,31MAR21,251,Paediatric Gastroenterology Service,1976,1775,499,1477,1430,1908,133,10250,7245,690,1433,5812,1
202099,31AUG20,01APR20,31MAR21,252,Paediatric Endocrinology Service,850,765,126,724,671,833,14,9028,6318,732,962,5355,1
202099,31AUG20,01APR20,31MAR21,253,Paediatric Clinical Haematology Service,2458,2152,562,1896,1808,2374,193,7179,5583,439,592,4991,1
202099,31AUG20,01APR20,31MAR21,254,Paediatric Audio Vestibular Medicine Service,27,27,5,22,22,27,0,6064,4261,585,1520,2741,1
202099,31AUG20,01APR20,31MAR21,255,Paediatric Clinical Immunology and Allergy Service,591,439,30,561,417,586,2,9431,6080,867,1914,4166,1
202099,31AUG20,01APR20,31MAR21,256,Paediatric Infectious Diseases Service,99,45,61,38,15,79,36,808,535,64,154,381,1
202099,31AUG20,01APR20,31MAR21,257,Paediatric Dermatology Service,203,120,28,175,101,202,10,13097,8368,1131,2358,6010,1
202099,31AUG20,01APR20,31MAR21,258,Paediatric Respiratory Medicine Service,1057,843,860,197,174,975,146,12068,8667,1074,1753,6914,1
202099,31AUG20,01APR20,31MAR21,259,Paediatric Nephrology Service,849,718,222,627,583,805,75,5755,4306,351,420,3886,1
202099,31AUG20,01APR20,31MAR21,260,Paediatric Medical Oncology Service,3540,2997,1166,2374,2218,3436,394,6739,5606,220,242,5364,1
202099,31AUG20,01APR20,31MAR21,261,Paediatric Inherited Metabolic Medicine Service,217,156,70,147,119,212,14,1371,912,117,123,789,1
202099,31AUG20,01APR20,31MAR21,262,Paediatric Rheumatology Service,626,544,62,564,493,617,8,4963,3431,332,468,2931,1
202099,31AUG20,01APR20,31MAR21,263,Paediatric Diabetes Service,56,6,50,6,5,48,37,11460,8651,912,330,8321,1
202099,31AUG20,01APR20,31MAR21,264,Paediatric Cystic Fibrosis Service,124,91,61,63,48,122,20,1665,1230,49,14,1216,1
202099,31AUG20,01APR20,31MAR21,280,Paediatric Interventional Radiology Service,54,53,28,26,25,33,0,194,151,5,25,126,1
202099,31AUG20,01APR20,31MAR21,290,Community Paediatric Service,28,6,20,8,4,28,17,26374,20693,2313,5197,15496,1
202099,31AUG20,01APR20,31MAR21,291,Paediatric Neurodisability Service,37,35,13,24,23,37,0,6330,4936,516,1156,3780,1
202099,31AUG20,01APR20,31MAR21,300,General Internal Medicine Service,289398,85028,276575,12823,10412,206149,190581,92663,80213,3609,33097,47011,1
202099,31AUG20,01APR20,31MAR21,301,Gastroenterology Service,92681,76102,25522,67159,64965,73202,3808,193550,145638,12452,45937,99700,1
202099,31AUG20,01APR20,31MAR21,302,Endocrinology Service,9699,4024,7806,1893,1777,4290,2204,69902,48932,4885,11166,37766,1
202099,31AUG20,01APR20,31MAR21,303,Clinical Haematology Service,47316,42860,9502,37814,36264,45131,2375,189728,152828,8043,15616,137210,1
202099,31AUG20,01APR20,31MAR21,304,Clinical Physiology Service,2,2,0,2,2,2,0,47693,35293,2961,17475,17818,1
202099,31AUG20,01APR20,31MAR21,305,Clinical Pharmacology Service,411,165,375,36,33,141,56,1235,985,97,188,797,1
202099,31AUG20,01APR20,31MAR21,306,Hepatology Service,3205,2002,2118,1087,914,1739,271,32547,22653,3404,4341,18308,1
202099,31AUG20,01APR20,31MAR21,307,Diabetes Service,6251,1795,5932,319,269,2533,2100,112216,86898,8946,12247,74575,1
202099,31AUG20,01APR20,31MAR21,308,Blood and Marrow Transplantation Service,384,336,211,173,158,347,42,2877,2399,80,117,2282,1
202099,31AUG20,01APR20,31MAR21,309,Haemophilia Service,184,160,30,154,143,179,24,3475,2517,320,301,2216,1
202099,31AUG20,01APR20,31MAR21,310,Audio Vestibular Medicine Service,,,,,,,,26236,21363,1239,6060,15303,1
202099,31AUG20,01APR20,31MAR21,311,Clinical Genetics Service,1,0,1,0,0,1,1,7918,6441,523,3892,2549,1
202099,31AUG20,01APR20,31MAR21,313,Clinical Immunology and Allergy Service,538,517,11,527,512,536,6,5307,3372,400,1043,2329,1
202099,31AUG20,01APR20,31MAR21,314,Rehabilitation Medicine Service,4543,2483,4474,69,64,2311,479,18561,14402,1078,3182,10306,1
202099,31AUG20,01APR20,31MAR21,315,Palliative Medicine Service,707,160,700,7,5,310,205,7523,7004,119,1509,5495,1
202099,31AUG20,01APR20,31MAR21,316,Clinical Immunology Service,661,647,16,645,632,661,0,2698,1977,180,413,1564,1
202099,31AUG20,01APR20,31MAR21,317,Allergy Service,317,260,2,315,260,317,1,8800,5930,844,2136,3794,1
202099,31AUG20,01APR20,31MAR21,318,Intermediate Care Service,1077,289,1077,0,0,565,74,85046,84228,545,12393,71835,1
202099,31AUG20,01APR20,31MAR21,319,Respite Care Service,192,0,192,0,0,192,0,,,,,,
202099,31AUG20,01APR20,31MAR21,320,Cardiology Service,49987,31855,37727,12260,11414,27500,10805,310893,236740,17722,92884,143853,1
202099,31AUG20,01APR20,31MAR21,321,Paediatric Cardiology Service,1087,925,618,469,417,894,104,17345,11726,1114,3170,8556,1
202099,31AUG20,01APR20,31MAR21,322,Clinical Microbiology Service,23,21,10,13,12,17,1,1536,1376,80,436,940,1
202099,31AUG20,01APR20,31MAR21,323,Spinal Injuries Service,201,191,158,43,43,166,17,2239,1811,118,166,1645,1
202099,31AUG20,01APR20,31MAR21,324,Anticoagulant Service,6,4,3,3,3,6,3,61966,54112,3662,4290,49822,1
202099,31AUG20,01APR20,31MAR21,325,Sport and Exercise Medicine Service,1027,298,1026,1,1,950,947,1166,714,84,267,447,1
202099,31AUG20,01APR20,31MAR21,327,Cardiac Rehabilitation Service,2,0,1,1,0,1,0,7721,6564,393,1158,5404,1
202099,31AUG20,01APR20,31MAR21,328,Stroke Medicine Service,9981,6095,9973,8,8,4975,4642,7650,5748,395,2574,3173,1
202099,31AUG20,01APR20,31MAR21,329,Transient Ischaemic Attack Service,266,122,263,3,3,120,112,8194,7077,267,5483,1594,1
202099,31AUG20,01APR20,31MAR21,330,Dermatology Service,8784,8233,252,8532,8096,8700,63,277871,204690,15047,70190,134500,1
202099,31AUG20,01APR20,31MAR21,331,Congenital Heart Disease Service,89,73,72,17,14,70,27,5607,3274,299,611,2663,1
202099,31AUG20,01APR20,31MAR21,340,Respiratory Medicine Service,38371,14571,33748,4623,3718,13924,8156,182417,135637,11451,40497,95136,1
202099,31AUG20,01APR20,31MAR21,341,Respiratory Physiology Service,592,574,295,297,296,569,9,41975,32571,3378,9510,23061,1
202099,31AUG20,01APR20,31MAR21,342,Pulmonary Rehabilitation Service,,,,,,,,2456,2176,135,217,1959,1
202099,31AUG20,01APR20,31MAR21,343,Adult Cystic Fibrosis Service,466,190,247,219,77,397,89,2111,1665,144,30,1635,1
202099,31AUG20,01APR20,31MAR21,344,Complex Specialised Rehabilitation Service,31,29,31,0,0,19,3,1377,1006,367,102,904,1
202099,31AUG20,01APR20,31MAR21,345,Specialist Rehabilitation Service,25,22,25,0,0,3,0,204,183,9,19,164,1
202099,31AUG20,01APR20,31MAR21,346,Local Specialist Rehabilitation Service,16,8,16,0,0,3,1,96,82,14,17,65,1
202099,31AUG20,01APR20,31MAR21,350,Infectious Diseases Service,2879,1175,2582,297,263,1088,729,41727,34827,3170,10254,24573,1
202099,31AUG20,01APR20,31MAR21,352,Tropical Medicine Service,61,33,59,2,2,22,20,335,306,22,119,187,1
202099,31AUG20,01APR20,31MAR21,360,Genitourinary Medicine Service,88,37,80,8,6,32,16,8403,6991,651,1626,5365,1
202099,31AUG20,01APR20,31MAR21,361,Renal Medicine Service,12427,7668,9671,2756,2472,6908,3110,104043,80601,5308,6568,73626,1
202099,31AUG20,01APR20,31MAR21,370,Medical Oncology Service,27315,23890,6336,20979,19894,26503,3125,171632,144746,2845,11494,133251,1
202099,31AUG20,01APR20,31MAR21,371,Nuclear Medicine Service,28,27,7,21,21,28,1,2619,2116,62,914,1202,1
202099,31AUG20,01APR20,31MAR21,400,Neurology Service,11589,9759,4622,6967,6660,9826,1764,148058,104894,10203,30335,73924,1
202099,31AUG20,01APR20,31MAR21,401,Clinical Neurophysiology Service,170,166,25,145,144,168,0,16637,13485,1431,12481,1004,1
202099,31AUG20,01APR20,31MAR21,410,Rheumatology Service,10518,9403,1564,8954,8581,9884,422,213177,149053,11349,22639,126414,1
202099,31AUG20,01APR20,31MAR21,420,Paediatric Service,44547,8812,41351,3196,2494,41841,32312,153346,113754,12027,46949,66675,1
202099,31AUG20,01APR20,31MAR21,421,Paediatric Neurology Service,871,684,347,524,449,785,98,8811,6279,657,1398,4880,1
202099,31AUG20,01APR20,31MAR21,422,Neonatal Critical Care Service,14175,5349,14167,8,7,10870,676,6562,5231,350,1636,3595,1
202099,31AUG20,01APR20,31MAR21,424,Well Baby Service,33943,1422,33943,0,0,33601,318,8672,6708,401,1910,4798,1
202099,31AUG20,01APR20,31MAR21,430,Elderly Medicine Service,66691,20027,65634,1057,730,23009,20673,34958,26716,1471,12114,14602,1
202099,31AUG20,01APR20,31MAR21,450,Dental Medicine Service,119,108,7,112,105,119,5,6763,4784,627,1365,3219,1
202099,31AUG20,01APR20,31MAR21,460,Medical Ophthalmology Service,461,456,1,460,455,461,0,7328,5015,575,872,4143,1
202099,31AUG20,01APR20,31MAR21,499,"Non-UK Provider; specialty function not known, tre",43,0,43,0,0,43,43,,,,,,
202099,31AUG20,01APR20,31MAR21,501,Obstetrics Service,78857,45136,78114,743,695,76025,1427,324539,267139,16439,69315,197814,1
